행정구역,2020년_계_총인구수,2020년_계_연령구간인구수,2020년_계_0~9세,2020년_계_10~19세,2020년_계_20~29세,2020년_계_30~39세,2020년_계_40~49세,2020년_계_50~59세,2020년_계_60~69세,2020년_계_70~79세,2020년_계_80~89세,2020년_계_90~99세,2020년_계_100세 이상,2020년_남_총인구수,2020년_남_연령구간인구수,2020년_남_0~9세,2020년_남_10~19세,2020년_남_20~29세,2020년_남_30~39세,2020년_남_40~49세,2020년_남_50~59세,2020년_남_60~69세,2020년_남_70~79세,2020년_남_80~89세,2020년_남_90~99세,2020년_남_100세 이상,2020년_여_총인구수,2020년_여_연령구간인구수,2020년_여_0~9세,2020년_여_10~19세,2020년_여_20~29세,2020년_여_30~39세,2020년_여_40~49세,2020년_여_50~59세,2020년_여_60~69세,2020년_여_70~79세,2020년_여_80~89세,2020년_여_90~99세,2020년_여_100세 이상,2021년_계_총인구수,2021년_계_연령구간인구수,2021년_계_0~9세,2021년_계_10~19세,2021년_계_20~29세,2021년_계_30~39세,2021년_계_40~49세,2021년_계_50~59세,2021년_계_60~69세,2021년_계_70~79세,2021년_계_80~89세,2021년_계_90~99세,2021년_계_100세 이상,2021년_남_총인구수,2021년_남_연령구간인구수,2021년_남_0~9세,2021년_남_10~19세,2021년_남_20~29세,2021년_남_30~39세,2021년_남_40~49세,2021년_남_50~59세,2021년_남_60~69세,2021년_남_70~79세,2021년_남_80~89세,2021년_남_90~99세,2021년_남_100세 이상,2021년_여_총인구수,2021년_여_연령구간인구수,2021년_여_0~9세,2021년_여_10~19세,2021년_여_20~29세,2021년_여_30~39세,2021년_여_40~49세,2021년_여_50~59세,2021년_여_60~69세,2021년_여_70~79세,2021년_여_80~89세,2021년_여_90~99세,2021년_여_100세 이상,2022년_계_총인구수,2022년_계_연령구간인구수,2022년_계_0~9세,2022년_계_10~19세,2022년_계_20~29세,2022년_계_30~39세,2022년_계_40~49세,2022년_계_50~59세,2022년_계_60~69세,2022년_계_70~79세,2022년_계_80~89세,2022년_계_90~99세,2022년_계_100세 이상,2022년_남_총인구수,2022년_남_연령구간인구수,2022년_남_0~9세,2022년_남_10~19세,2022년_남_20~29세,2022년_남_30~39세,2022년_남_40~49세,2022년_남_50~59세,2022년_남_60~69세,2022년_남_70~79세,2022년_남_80~89세,2022년_남_90~99세,2022년_남_100세 이상,2022년_여_총인구수,2022년_여_연령구간인구수,2022년_여_0~9세,2022년_여_10~19세,2022년_여_20~29세,2022년_여_30~39세,2022년_여_40~49세,2022년_여_50~59세,2022년_여_60~69세,2022년_여_70~79세,2022년_여_80~89세,2022년_여_90~99세,2022년_여_100세 이상,2023년_계_총인구수,2023년_계_연령구간인구수,2023년_계_0~9세,2023년_계_10~19세,2023년_계_20~29세,2023년_계_30~39세,2023년_계_40~49세,2023년_계_50~59세,2023년_계_60~69세,2023년_계_70~79세,2023년_계_80~89세,2023년_계_90~99세,2023년_계_100세 이상,2023년_남_총인구수,2023년_남_연령구간인구수,2023년_남_0~9세,2023년_남_10~19세,2023년_남_20~29세,2023년_남_30~39세,2023년_남_40~49세,2023년_남_50~59세,2023년_남_60~69세,2023년_남_70~79세,2023년_남_80~89세,2023년_남_90~99세,2023년_남_100세 이상,2023년_여_총인구수,2023년_여_연령구간인구수,2023년_여_0~9세,2023년_여_10~19세,2023년_여_20~29세,2023년_여_30~39세,2023년_여_40~49세,2023년_여_50~59세,2023년_여_60~69세,2023년_여_70~79세,2023년_여_80~89세,2023년_여_90~99세,2023년_여_100세 이상,2024년_계_총인구수,2024년_계_연령구간인구수,2024년_계_0~9세,2024년_계_10~19세,2024년_계_20~29세,2024년_계_30~39세,2024년_계_40~49세,2024년_계_50~59세,2024년_계_60~69세,2024년_계_70~79세,2024년_계_80~89세,2024년_계_90~99세,2024년_계_100세 이상,2024년_남_총인구수,2024년_남_연령구간인구수,2024년_남_0~9세,2024년_남_10~19세,2024년_남_20~29세,2024년_남_30~39세,2024년_남_40~49세,2024년_남_50~59세,2024년_남_60~69세,2024년_남_70~79세,2024년_남_80~89세,2024년_남_90~99세,2024년_남_100세 이상,2024년_여_총인구수,2024년_여_연령구간인구수,2024년_여_0~9세,2024년_여_10~19세,2024년_여_20~29세,2024년_여_30~39세,2024년_여_40~49세,2024년_여_50~59세,2024년_여_60~69세,2024년_여_70~79세,2024년_여_80~89세,2024년_여_90~99세,2024년_여_100세 이상
전라남도 고흥군 (4677000000),"63,922","63,922","2,619","3,860","4,172","3,683","6,341","10,204","12,735","11,514","7,502","1,241",51,"31,051","31,051","1,305","2,068","2,448","2,006","3,675","5,658","6,332","4,959","2,326",267,7,"32,871","32,871","1,314","1,792","1,724","1,677","2,666","4,546","6,403","6,555","5,176",974,44,"62,762","62,762","2,413","3,671","3,855","3,407","5,974","9,920","13,008","11,309","7,851","1,313",41,"30,569","30,569","1,205","1,982","2,262","1,843","3,442","5,635","6,487","4,966","2,464",279,4,"32,193","32,193","1,208","1,689","1,593","1,564","2,532","4,285","6,521","6,343","5,387","1,034",37,"61,880","61,880","2,202","3,529","3,656","3,228","5,719","9,697","13,257","10,849","8,291","1,407",45,"30,170","30,170","1,105","1,871","2,151","1,728","3,275","5,517","6,732","4,827","2,669",289,6,"31,710","31,710","1,097","1,658","1,505","1,500","2,444","4,180","6,525","6,022","5,622","1,118",39,"61,113","61,113","2,052","3,391","3,491","3,162","5,444","9,517","13,458","10,909","8,123","1,513",53,"29,893","29,893","1,015","1,800","2,027","1,706","3,077","5,473","6,935","4,913","2,634",307,6,"31,220","31,220","1,037","1,591","1,464","1,456","2,367","4,044","6,523","5,996","5,489","1,206",47,"60,190","60,190","1,935","3,256","3,256","3,113","5,121","9,384","13,455","10,999","8,016","1,598",57,"29,597","29,597",953,"1,715","1,920","1,683","2,874","5,434","7,006","5,039","2,630",337,6,"30,593","30,593",982,"1,541","1,336","1,430","2,247","3,950","6,449","5,960","5,386","1,261",51
전라남도 보성군 (4678000000),"40,482","40,482","1,759","2,604","2,988","2,539","4,158","6,676","7,620","6,646","4,739",714,39,"19,719","19,719",925,"1,329","1,676","1,367","2,388","3,714","3,837","2,834","1,493",150,6,"20,763","20,763",834,"1,275","1,312","1,172","1,770","2,962","3,783","3,812","3,246",564,33,"39,375","39,375","1,517","2,481","2,741","2,303","3,894","6,510","7,771","6,434","4,917",787,20,"19,221","19,221",793,"1,267","1,589","1,226","2,203","3,659","3,976","2,786","1,553",165,4,"20,154","20,154",724,"1,214","1,152","1,077","1,691","2,851","3,795","3,648","3,364",622,16,"38,471","38,471","1,340","2,403","2,499","2,101","3,709","6,335","7,871","6,209","5,090",884,30,"18,823","18,823",694,"1,240","1,430","1,145","2,101","3,561","4,085","2,766","1,609",187,5,"19,648","19,648",646,"1,163","1,069",956,"1,608","2,774","3,786","3,443","3,481",697,25,"37,686","37,686","1,253","2,289","2,356","2,051","3,436","6,118","8,068","6,116","5,073",896,30,"18,465","18,465",652,"1,171","1,345","1,134","1,906","3,510","4,207","2,775","1,576",185,4,"19,221","19,221",601,"1,118","1,011",917,"1,530","2,608","3,861","3,341","3,497",711,26,"37,045","37,045","1,187","2,224","2,203","1,986","3,253","5,959","8,069","6,249","4,926",964,25,"18,204","18,204",623,"1,128","1,261","1,097","1,795","3,430","4,230","2,882","1,564",190,4,"18,841","18,841",564,"1,096",942,889,"1,458","2,529","3,839","3,367","3,362",774,21
전라남도 화순군 (4679000000),"62,522","62,522","3,490","5,659","6,822","4,745","8,267","11,256","9,473","7,485","4,645",644,36,"30,906","30,906","1,771","2,935","3,700","2,413","4,301","6,140","4,959","3,111","1,426",147,3,"31,616","31,616","1,719","2,724","3,122","2,332","3,966","5,116","4,514","4,374","3,219",497,33,"62,624","62,624","3,251","5,500","6,714","4,656","7,888","11,426","10,201","7,236","5,010",721,21,"30,910","30,910","1,647","2,865","3,625","2,398","4,017","6,212","5,387","3,069","1,522",166,2,"31,714","31,714","1,604","2,635","3,089","2,258","3,871","5,214","4,814","4,167","3,488",555,19,"62,024","62,024","2,949","5,351","6,479","4,534","7,512","11,401","10,656","7,027","5,359",737,19,"30,643","30,643","1,509","2,807","3,464","2,348","3,814","6,154","5,661","3,077","1,647",162,0,"31,381","31,381","1,440","2,544","3,015","2,186","3,698","5,247","4,995","3,950","3,712",575,19,"61,254","61,254","2,728","5,099","6,180","4,530","7,074","11,231","11,136","7,073","5,404",781,18,"30,322","30,322","1,415","2,664","3,284","2,336","3,620","6,026","5,965","3,151","1,697",163,1,"30,932","30,932","1,313","2,435","2,896","2,194","3,454","5,205","5,171","3,922","3,707",618,17,"60,735","60,735","2,575","4,838","5,893","4,601","6,668","11,152","11,595","7,184","5,333",877,19,"30,077","30,077","1,321","2,529","3,092","2,371","3,412","5,948","6,244","3,298","1,674",186,2,"30,658","30,658","1,254","2,309","2,801","2,230","3,256","5,204","5,351","3,886","3,659",691,17
전라남도 장흥군 (4680000000),"37,800","37,800","2,014","2,811","3,098","2,784","4,132","6,322","6,615","5,474","3,902",624,24,"18,381","18,381","1,033","1,469","1,746","1,480","2,275","3,432","3,308","2,311","1,198",125,4,"19,419","19,419",981,"1,342","1,352","1,304","1,857","2,890","3,307","3,163","2,704",499,20,"36,547","36,547","1,834","2,605","2,869","2,513","3,825","6,135","6,736","5,341","3,998",677,14,"17,785","17,785",912,"1,381","1,624","1,338","2,104","3,388","3,349","2,312","1,243",131,3,"18,762","18,762",922,"1,224","1,245","1,175","1,721","2,747","3,387","3,029","2,755",546,11,"35,650","35,650","1,627","2,514","2,653","2,341","3,692","6,028","6,839","5,114","4,141",687,14,"17,402","17,402",812,"1,323","1,522","1,228","2,060","3,301","3,441","2,300","1,276",136,3,"18,248","18,248",815,"1,191","1,131","1,113","1,632","2,727","3,398","2,814","2,865",551,11,"35,046","35,046","1,481","2,439","2,492","2,270","3,535","5,881","7,044","5,065","4,102",719,18,"17,121","17,121",736,"1,275","1,424","1,192","1,981","3,236","3,570","2,290","1,279",133,5,"17,925","17,925",745,"1,164","1,068","1,078","1,554","2,645","3,474","2,775","2,823",586,13,"34,451","34,451","1,369","2,323","2,388","2,241","3,361","5,701","7,125","5,176","3,975",780,12,"16,876","16,876",675,"1,217","1,347","1,212","1,869","3,176","3,616","2,347","1,278",136,3,"17,575","17,575",694,"1,106","1,041","1,029","1,492","2,525","3,509","2,829","2,697",644,9
전라남도 강진군 (4681000000),"34,597","34,597","1,775","2,520","2,865","2,461","3,773","5,649","6,198","5,233","3,566",528,29,"16,715","16,715",875,"1,300","1,611","1,269","2,091","3,049","3,088","2,245","1,084",99,4,"17,882","17,882",900,"1,220","1,254","1,192","1,682","2,600","3,110","2,988","2,482",429,25,"33,753","33,753","1,531","2,404","2,705","2,237","3,546","5,512","6,461","5,056","3,692",599,10,"16,359","16,359",756,"1,237","1,533","1,152","1,948","3,015","3,268","2,199","1,136",110,5,"17,394","17,394",775,"1,167","1,172","1,085","1,598","2,497","3,193","2,857","2,556",489,5,"33,177","33,177","1,431","2,337","2,527","2,152","3,357","5,398","6,601","4,899","3,842",621,12,"16,128","16,128",703,"1,224","1,420","1,119","1,834","2,952","3,365","2,191","1,209",108,3,"17,049","17,049",728,"1,113","1,107","1,033","1,523","2,446","3,236","2,708","2,633",513,9,"32,722","32,722","1,380","2,256","2,360","2,133","3,236","5,265","6,750","4,907","3,771",652,12,"15,949","15,949",680,"1,176","1,339","1,110","1,736","2,905","3,460","2,210","1,216",115,2,"16,773","16,773",700,"1,080","1,021","1,023","1,500","2,360","3,290","2,697","2,555",537,10,"32,189","32,189","1,378","2,168","2,244","2,125","3,065","5,133","6,801","4,887","3,723",654,11,"15,766","15,766",684,"1,122","1,281","1,122","1,635","2,859","3,503","2,221","1,217",121,1,"16,423","16,423",694,"1,046",963,"1,003","1,430","2,274","3,298","2,666","2,506",533,10
전라남도 해남군 (4682000000),"68,806","68,806","4,004","5,273","5,546","5,076","8,057","11,582","12,356","10,057","5,987",823,45,"33,975","33,975","2,012","2,732","3,122","2,660","4,532","6,409","6,141","4,354","1,858",154,1,"34,831","34,831","1,992","2,541","2,424","2,416","3,525","5,173","6,215","5,703","4,129",669,44,"67,166","67,166","3,598","4,971","5,379","4,585","7,606","11,350","12,704","9,829","6,232",888,24,"33,273","33,273","1,821","2,551","3,057","2,447","4,219","6,349","6,391","4,324","1,957",157,0,"33,893","33,893","1,777","2,420","2,322","2,138","3,387","5,001","6,313","5,505","4,275",731,24,"65,831","65,831","3,194","4,908","5,051","4,244","7,367","11,083","12,831","9,570","6,598",953,32,"32,772","32,772","1,639","2,503","2,912","2,277","4,063","6,247","6,550","4,295","2,119",166,1,"33,059","33,059","1,555","2,405","2,139","1,967","3,304","4,836","6,281","5,275","4,479",787,31,"64,575","64,575","2,940","4,712","4,767","4,088","6,934","10,909","13,133","9,431","6,663",970,28,"32,249","32,249","1,520","2,391","2,766","2,211","3,788","6,166","6,788","4,285","2,158",175,1,"32,326","32,326","1,420","2,321","2,001","1,877","3,146","4,743","6,345","5,146","4,505",795,27,"63,120","63,120","2,658","4,541","4,395","3,947","6,574","10,568","13,297","9,519","6,552","1,045",24,"31,626","31,626","1,369","2,279","2,542","2,176","3,581","6,002","6,967","4,359","2,160",189,2,"31,494","31,494","1,289","2,262","1,853","1,771","2,993","4,566","6,330","5,160","4,392",856,22
전라남도 영암군 (4683000000),"53,699","53,699","3,539","4,443","5,103","4,778","7,431","9,413","8,051","6,329","4,040",537,35,"27,595","27,595","1,769","2,369","2,950","2,584","4,406","5,366","4,134","2,652","1,257",100,8,"26,104","26,104","1,770","2,074","2,153","2,194","3,025","4,047","3,917","3,677","2,783",437,27,"52,937","52,937","3,175","4,280","4,898","4,426","7,185","9,465","8,581","6,139","4,191",586,11,"27,485","27,485","1,622","2,258","2,885","2,394","4,304","5,438","4,502","2,655","1,311",115,1,"25,452","25,452","1,553","2,022","2,013","2,032","2,881","4,027","4,079","3,484","2,880",471,10,"52,395","52,395","2,861","4,182","4,716","4,127","7,070","9,489","8,958","6,028","4,343",607,14,"27,359","27,359","1,460","2,196","2,812","2,240","4,191","5,520","4,769","2,669","1,377",122,3,"25,036","25,036","1,401","1,986","1,904","1,887","2,879","3,969","4,189","3,359","2,966",485,11,"52,350","52,350","2,597","4,090","4,726","3,976","6,978","9,506","9,425","6,029","4,323",680,20,"27,372","27,372","1,349","2,120","2,829","2,121","4,135","5,513","5,069","2,733","1,349",151,3,"24,978","24,978","1,248","1,970","1,897","1,855","2,843","3,993","4,356","3,296","2,974",529,17,"51,391","51,391","2,342","3,926","4,466","3,838","6,617","9,390","9,685","6,069","4,278",762,18,"26,939","26,939","1,199","2,017","2,672","2,067","3,912","5,492","5,266","2,807","1,342",161,4,"24,452","24,452","1,143","1,909","1,794","1,771","2,705","3,898","4,419","3,262","2,936",601,14
전라남도 무안군 (4684000000),"86,132","86,132","7,795","9,241","8,828","10,269","13,519","12,872","10,845","7,913","4,196",620,34,"43,254","43,254","4,009","4,694","4,774","5,221","7,153","7,060","5,434","3,537","1,271",96,5,"42,878","42,878","3,786","4,547","4,054","5,048","6,366","5,812","5,411","4,376","2,925",524,29,"91,107","91,107","8,171","9,699","9,488","11,153","14,514","13,513","11,561","7,899","4,481",610,18,"45,753","45,753","4,221","4,914","5,091","5,626","7,590","7,408","5,824","3,609","1,369",100,1,"45,354","45,354","3,950","4,785","4,397","5,527","6,924","6,105","5,737","4,290","3,112",510,17,"90,608","90,608","7,561","9,984","9,229","10,598","14,548","13,511","11,947","7,765","4,779",661,25,"45,607","45,607","3,922","5,038","5,003","5,337","7,620","7,399","6,091","3,591","1,491",115,0,"45,001","45,001","3,639","4,946","4,226","5,261","6,928","6,112","5,856","4,174","3,288",546,25,"90,296","90,296","7,105","10,066","9,201","10,118","14,446","13,625","12,362","7,893","4,769",690,21,"45,431","45,431","3,674","5,089","4,966","5,094","7,521","7,429","6,326","3,707","1,501",124,0,"44,865","44,865","3,431","4,977","4,235","5,024","6,925","6,196","6,036","4,186","3,268",566,21,"92,687","92,687","7,183","10,470","9,248","10,722","14,680","14,046","12,732","8,078","4,746",763,19,"46,533","46,533","3,719","5,282","5,016","5,338","7,525","7,627","6,567","3,810","1,502",146,1,"46,154","46,154","3,464","5,188","4,232","5,384","7,155","6,419","6,165","4,268","3,244",617,18
전라남도 함평군 (4686000000),"32,050","32,050","1,387","2,048","2,516","2,124","3,477","5,505","5,919","5,155","3,404",490,25,"16,062","16,062",721,"1,083","1,498","1,129","2,066","3,211","3,074","2,147","1,018",113,2,"15,988","15,988",666,965,"1,018",995,"1,411","2,294","2,845","3,008","2,386",377,23,"31,274","31,274","1,210","1,994","2,334","1,838","3,264","5,354","6,197","4,907","3,628",533,15,"15,730","15,730",626,"1,077","1,366",987,"1,934","3,133","3,285","2,089","1,113",120,0,"15,544","15,544",584,917,968,851,"1,330","2,221","2,912","2,818","2,515",413,15,"30,784","30,784","1,067","1,954","2,186","1,763","3,143","5,239","6,329","4,685","3,831",571,16,"15,539","15,539",548,"1,049","1,278",968,"1,852","3,108","3,385","2,036","1,197",118,0,"15,245","15,245",519,905,908,795,"1,291","2,131","2,944","2,649","2,634",453,16,"30,601","30,601",984,"1,853","2,096","1,786","2,954","5,229","6,532","4,703","3,835",610,19,"15,505","15,505",496,995,"1,222",968,"1,732","3,113","3,543","2,092","1,219",124,1,"15,096","15,096",488,858,874,818,"1,222","2,116","2,989","2,611","2,616",486,18,"30,010","30,010",929,"1,774","1,994","1,792","2,764","5,076","6,590","4,714","3,719",641,17,"15,255","15,255",479,938,"1,163",987,"1,593","3,030","3,607","2,167","1,163",127,1,"14,755","14,755",450,836,831,805,"1,171","2,046","2,983","2,547","2,556",514,16
전라남도 영광군 (4687000000),"53,099","53,099","3,765","4,169","5,012","4,871","6,553","8,543","8,467","7,171","3,965",549,34,"26,468","26,468","1,926","2,147","2,813","2,508","3,702","4,711","4,261","3,075","1,215",107,3,"26,631","26,631","1,839","2,022","2,199","2,363","2,851","3,832","4,206","4,096","2,750",442,31,"51,985","51,985","3,631","4,000","4,661","4,592","6,218","8,415","8,671","6,956","4,279",537,25,"25,959","25,959","1,825","2,084","2,647","2,359","3,459","4,682","4,435","3,024","1,328",116,0,"26,026","26,026","1,806","1,916","2,014","2,233","2,759","3,733","4,236","3,932","2,951",421,25,"52,197","52,197","3,532","3,954","4,631","4,554","6,213","8,450","8,920","6,695","4,658",563,27,"26,081","26,081","1,767","2,034","2,617","2,330","3,469","4,714","4,595","2,937","1,494",123,1,"26,116","26,116","1,765","1,920","2,014","2,224","2,744","3,736","4,325","3,758","3,164",440,26,"51,750","51,750","3,402","3,912","4,452","4,505","6,064","8,338","9,147","6,692","4,636",574,28,"25,874","25,874","1,690","2,019","2,498","2,303","3,371","4,663","4,778","2,956","1,477",114,5,"25,876","25,876","1,712","1,893","1,954","2,202","2,693","3,675","4,369","3,736","3,159",460,23,"52,098","52,098","3,327","3,856","4,420","4,675","5,882","8,416","9,406","6,791","4,653",646,26,"26,061","26,061","1,643","1,991","2,483","2,365","3,225","4,745","4,927","3,053","1,489",137,3,"26,037","26,037","1,684","1,865","1,937","2,310","2,657","3,671","4,479","3,738","3,164",509,23
전라남도 장성군 (4688000000),"44,464","44,464","2,781","3,283","4,273","3,661","5,536","7,481","7,260","5,937","3,710",502,40,"22,781","22,781","1,403","1,731","2,542","1,941","3,166","4,268","3,812","2,612","1,183",118,5,"21,683","21,683","1,378","1,552","1,731","1,720","2,370","3,213","3,448","3,325","2,527",384,35,"43,365","43,365","2,438","3,164","3,897","3,369","5,239","7,435","7,642","5,717","3,922",528,14,"22,206","22,206","1,222","1,654","2,329","1,810","2,920","4,256","4,082","2,536","1,279",116,2,"21,159","21,159","1,216","1,510","1,568","1,559","2,319","3,179","3,560","3,181","2,643",412,12,"43,146","43,146","2,176","3,089","3,829","3,226","5,078","7,475","7,964","5,593","4,144",557,15,"22,162","22,162","1,097","1,589","2,305","1,746","2,827","4,269","4,287","2,552","1,361",127,2,"20,984","20,984","1,079","1,500","1,524","1,480","2,251","3,206","3,677","3,041","2,783",430,13,"42,543","42,543","1,980","3,002","3,611","3,145","4,808","7,387","8,222","5,622","4,171",574,21,"21,892","21,892","1,008","1,540","2,162","1,727","2,656","4,227","4,450","2,639","1,342",136,5,"20,651","20,651",972,"1,462","1,449","1,418","2,152","3,160","3,772","2,983","2,829",438,16,"42,026","42,026","1,846","2,964","3,361","3,166","4,563","7,302","8,444","5,601","4,107",655,17,"21,548","21,548",934,"1,534","1,992","1,684","2,491","4,153","4,603","2,665","1,339",149,4,"20,478","20,478",912,"1,430","1,369","1,482","2,072","3,149","3,841","2,936","2,768",506,13
전라남도 완도군 (4689000000),"49,916","49,916","3,153","3,637","3,777","4,008","6,216","8,081","8,621","7,428","4,410",559,26,"25,099","25,099","1,624","1,877","2,207","2,187","3,626","4,485","4,303","3,284","1,404",99,3,"24,817","24,817","1,529","1,760","1,570","1,821","2,590","3,596","4,318","4,144","3,006",460,23,"48,631","48,631","2,887","3,490","3,562","3,611","5,916","7,871","8,737","7,319","4,589",633,16,"24,475","24,475","1,497","1,815","2,096","1,947","3,451","4,432","4,365","3,276","1,470",124,2,"24,156","24,156","1,390","1,675","1,466","1,664","2,465","3,439","4,372","4,043","3,119",509,14,"47,597","47,597","2,654","3,436","3,316","3,305","5,718","7,696","8,924","7,002","4,855",674,17,"24,017","24,017","1,381","1,804","1,961","1,779","3,337","4,381","4,506","3,139","1,589",139,1,"23,580","23,580","1,273","1,632","1,355","1,526","2,381","3,315","4,418","3,863","3,266",535,16,"46,641","46,641","2,417","3,352","3,128","3,087","5,542","7,460","9,181","6,870","4,868",718,18,"23,545","23,545","1,268","1,752","1,833","1,677","3,211","4,270","4,648","3,143","1,602",140,1,"23,096","23,096","1,149","1,600","1,295","1,410","2,331","3,190","4,533","3,727","3,266",578,17,"45,631","45,631","2,179","3,260","2,992","2,889","5,281","7,295","9,215","6,830","4,914",760,16,"23,072","23,072","1,142","1,710","1,735","1,584","3,046","4,217","4,676","3,164","1,639",156,3,"22,559","22,559","1,037","1,550","1,257","1,305","2,235","3,078","4,539","3,666","3,275",604,13
전라남도 진도군 (4690000000),"31,227","31,227","1,704","2,279","2,700","2,313","3,722","5,109","5,355","4,747","2,913",367,18,"15,429","15,429",809,"1,191","1,553","1,259","2,154","2,823","2,700","2,012",863,65,0,"15,798","15,798",895,"1,088","1,147","1,054","1,568","2,286","2,655","2,735","2,050",302,18,"30,066","30,066","1,547","2,153","2,417","2,079","3,398","4,958","5,515","4,519","3,074",397,9,"14,908","14,908",758,"1,087","1,419","1,108","1,975","2,802","2,815","1,954",918,72,0,"15,158","15,158",789,"1,066",998,971,"1,423","2,156","2,700","2,565","2,156",325,9,"29,507","29,507","1,422","2,043","2,270","1,992","3,317","4,844","5,600","4,337","3,250",421,11,"14,684","14,684",684,"1,039","1,355","1,051","1,936","2,773","2,875","1,935",965,70,1,"14,823","14,823",738,"1,004",915,941,"1,381","2,071","2,725","2,402","2,285",351,10,"28,979","28,979","1,295","1,993","2,184","1,893","3,127","4,799","5,716","4,272","3,229",457,14,"14,453","14,453",617,"1,022","1,272","1,008","1,827","2,765","2,962","1,950",957,71,2,"14,526","14,526",678,971,912,885,"1,300","2,034","2,754","2,322","2,272",386,12,"28,478","28,478","1,196","1,972","2,076","1,855","2,942","4,739","5,808","4,211","3,171",497,11,"14,173","14,173",558,"1,014","1,179",966,"1,722","2,727","3,023","1,935",969,78,2,"14,305","14,305",638,958,897,889,"1,220","2,012","2,785","2,276","2,202",419,9
전라남도 신안군 (4691000000),"38,938","38,938","1,560","2,040","2,779","2,682","4,324","7,042","7,641","6,406","3,950",496,18,"20,769","20,769",795,"1,057","1,679","1,710","2,899","4,277","4,208","2,881","1,166",92,5,"18,169","18,169",765,983,"1,100",972,"1,425","2,765","3,433","3,525","2,784",404,13,"38,217","38,217","1,412","1,957","2,538","2,469","4,102","6,903","7,970","6,209","4,131",515,11,"20,455","20,455",725,"1,000","1,554","1,549","2,719","4,250","4,410","2,877","1,264",102,5,"17,762","17,762",687,957,984,920,"1,383","2,653","3,560","3,332","2,867",413,6,"37,858","37,858","1,325","1,921","2,398","2,308","3,997","6,768","8,160","6,054","4,359",550,18,"20,346","20,346",696,988,"1,470","1,411","2,669","4,202","4,562","2,872","1,376",96,4,"17,512","17,512",629,933,928,897,"1,328","2,566","3,598","3,182","2,983",454,14,"38,037","38,037","1,304","1,935","2,386","2,287","3,941","6,745","8,517","5,990","4,312",602,18,"20,514","20,514",683,988,"1,450","1,411","2,649","4,167","4,819","2,862","1,378",103,4,"17,523","17,523",621,947,936,876,"1,292","2,578","3,698","3,128","2,934",499,14,"38,173","38,173","1,237","2,054","2,397","2,208","3,874","6,672","8,700","6,102","4,249",664,16,"20,625","20,625",644,"1,039","1,444","1,373","2,560","4,132","4,925","3,012","1,371",122,3,"17,548","17,548",593,"1,015",953,835,"1,314","2,540","3,775","3,090","2,878",542,13
경상북도  (4700000000),"2,639,422","2,639,422","189,561","225,924","284,163","291,117","383,508","459,662","409,250","241,411","135,047","18,786",993,"1,329,211","1,329,211","97,729","118,670","160,830","155,283","200,206","237,742","202,941","107,476","44,291","3,831",212,"1,310,211","1,310,211","91,832","107,254","123,333","135,834","183,302","221,920","206,309","133,935","90,756","14,955",781,"2,626,609","2,626,609","178,515","221,964","276,021","279,475","377,180","454,427","433,047","244,151","140,963","20,313",553,"1,323,661","1,323,661","91,921","116,463","156,417","149,655","196,384","235,784","215,957","110,147","46,691","4,181",61,"1,302,948","1,302,948","86,594","105,501","119,604","129,820","180,796","218,643","217,090","134,004","94,272","16,132",492,"2,600,492","2,600,492","165,119","220,579","261,320","268,368","369,977","449,269","446,069","248,866","148,945","21,453",527,"1,311,881","1,311,881","84,918","115,633","148,701","144,472","192,241","233,336","224,099","113,895","50,038","4,490",58,"1,288,611","1,288,611","80,201","104,946","112,619","123,896","177,736","215,933","221,970","134,971","98,907","16,963",469,"2,554,324","2,554,324","151,926","217,311","248,255","259,154","357,366","444,707","449,427","252,946","150,000","22,667",565,"1,290,298","1,290,298","78,092","113,675","142,133","140,706","186,024","230,473","226,589","117,089","50,686","4,777",54,"1,264,026","1,264,026","73,834","103,636","106,122","118,448","171,342","214,234","222,838","135,857","99,314","17,890",511,"2,531,384","2,531,384","140,258","215,753","235,821","255,763","344,000","441,289","457,429","264,989","150,622","24,909",551,"1,280,547","1,280,547","72,107","112,797","135,339","140,152","179,173","228,733","231,244","124,324","51,295","5,324",59,"1,250,837","1,250,837","68,151","102,956","100,482","115,611","164,827","212,556","226,185","140,665","99,327","19,585",492
